forecast_made_on,ds,yhat,yhat_lower,yhat_upper
2017-06-28,2017-07-04,13.56933377523264,13.427255599488037,13.719948344715068
2017-06-28,2017-07-05,13.614026266963066,13.46706384149083,13.750579251789095
2017-06-28,2017-07-06,13.48549054631026,13.340979535410764,13.622058149363617
2017-06-28,2017-07-07,13.596547934271843,13.454481045695283,13.744806406415261
2017-06-28,2017-07-08,13.834896354410443,13.697814738468043,13.972452846409727
2017-06-28,2017-07-09,13.926445666559983,13.781174963426482,14.058413919527906
2017-06-28,2017-07-10,13.669906449095791,13.526044210533428,13.813814116591631
2017-06-28,2017-07-11,13.598695015902148,13.456467315601873,13.751129723475133
2017-06-28,2017-07-12,13.642358692284086,13.509334575438759,13.771489227560028
2017-06-28,2017-07-13,13.493294428944012,13.345967717084456,13.628864353455239
2017-06-28,2017-07-14,13.581521010401783,13.43331921494618,13.728555997761442
2017-06-28,2017-07-15,13.797039161853839,13.657239136758323,13.932438773769144
2017-06-28,2017-07-16,13.912813321648319,13.777991542416562,14.060242498998035
2017-06-28,2017-07-17,13.683117333226352,13.539746255560475,13.828651091076392
2017-06-28,2017-07-18,13.607256639570767,13.462145337507955,13.753115387653958
2017-06-28,2017-07-19,13.645101031860994,13.50695957199185,13.788657070230538
2017-06-28,2017-07-20,13.509469361896457,13.376306959004035,13.652341511527377
2017-06-28,2017-07-21,13.611289416852944,13.46535750901166,13.755016804830744
2017-06-28,2017-07-22,13.839512059312304,13.698999439107277,13.989462432700895
2017-06-28,2017-07-23,13.920362008626867,13.774570641554455,14.063106763962383
2017-06-28,2017-07-24,13.65471706719272,13.519032022637939,13.797088887858505
2017-06-28,2017-07-25,13.572098568733887,13.439394371296268,13.714168728440875
2017-06-28,2017-07-26,13.604209380200675,13.451469114390072,13.742758830906741
2017-06-29,2017-06-30,13.548086603290024,13.408621225576614,13.688385521370874
2017-06-29,2017-07-01,13.78487899114288,13.652612449287377,13.931465337722976
2017-06-29,2017-07-02,13.875860384107817,13.7308177429438,14.011623933223799
2017-06-29,2017-07-03,13.621344673118983,13.48141904714252,13.777447322171504
2017-06-29,2017-07-04,13.550769212939809,13.411834886040708,13.692221601289065
2017-06-29,2017-07-05,13.595394768512081,13.455323174100078,13.744003643684914
2017-06-29,2017-07-06,13.466732228634216,13.321964827020993,13.596711851876632
2017-06-29,2017-07-07,13.578227360631482,13.442208022857596,13.72299334423912
2017-06-29,2017-07-08,13.816551389194299,13.68031472264353,13.963171448485394
2017-06-29,2017-07-09,13.908126492208702,13.765730488426534,14.053103551130313
2017-06-29,2017-07-10,13.651647331391807,13.512687824604035,13.796667181724432
2017-06-29,2017-07-11,13.580465448308063,13.43637820004466,13.715115562772864
2017-06-29,2017-07-12,13.624112229764098,13.483571871652847,13.771527818999662
2017-06-29,2017-07-13,13.474539013858386,13.33503173471939,13.606944249121085
2017-06-29,2017-07-14,13.563314658895388,13.41870222588024,13.694005521881685
2017-06-29,2017-07-15,13.778905996110518,13.638662220812371,13.920666669806474
2017-06-29,2017-07-16,13.894586649767952,13.758962364741082,14.035845871459882
2017-06-29,2017-07-17,13.664815399382078,13.519034433231516,13.82038380526481
2017-06-29,2017-07-18,13.588964877067488,13.44216731386786,13.728666147563667
2017-06-29,2017-07-19,13.626762907273408,13.500304023000847,13.7840275000123
2017-06-29,2017-07-20,13.490671252178807,13.350864416912472,13.637246794941001
2017-06-29,2017-07-21,13.592907613841321,13.457256992950752,13.735175625620787
2017-06-29,2017-07-22,13.82106494846639,13.67880727356838,13.96337372232908
2017-06-29,2017-07-23,13.901885416735624,13.76560364434317,14.045947253863325
2017-06-29,2017-07-24,13.63622740693015,13.495986297212074,13.772876225919292
2017-06-29,2017-07-25,13.553553132703657,13.414232757101036,13.713220171726563
2017-06-29,2017-07-26,13.585549646504791,13.440690715117952,13.72336110620208
2017-06-29,2017-07-27,13.444129336375639,13.296724714951768,13.587408387470704
